customer_id,recency,frequency,monetary,avg_order,first_order,last_order,n_products,n_categories,segment,region,tenure_days,avg_days_between_orders,category_diversity,churned,churn_probability,churn_risk,cluster,segment_name
CR-12580,58,4,2148.852,358.142,2017-04-18,2018-11-03,6,3,Home Office,Central,564,188.0,1.0,0,0.17803439377906838,Low risk,2,At Risk
CR-12625,471,3,475.9,118.975,2015-06-01,2017-09-16,4,2,Home Office,East,838,419.0,0.6666666666666666,1,0.9665593025049162,High risk,1,Loyal Customers
CR-12730,79,4,1600.55,266.7583333333333,2015-08-20,2018-10-13,6,2,Consumer,East,1150,383.3333333333333,0.6666666666666666,0,0.043798393392765866,Low risk,2,At Risk
CR-12820,86,3,1397.8724,199.69605714285714,2016-01-24,2018-10-06,7,3,Home Office,East,986,493.0,1.0,0,0.12732562471364284,Low risk,2,At Risk
CS-11845,92,5,1278.954,159.86925,2015-12-14,2018-09-30,8,3,Corporate,West,1021,255.25,1.0,0,0.10716632975481465,Low risk,2,At Risk
CS-11860,163,6,537.632,76.80457142857142,2015-05-02,2018-07-21,7,2,Consumer,South,1176,235.2,0.6666666666666666,0,0.05734005960062133,Low risk,2,At Risk
CS-11950,26,11,3036.547,138.02486363636365,2015-06-08,2018-12-05,22,3,Consumer,Central,1276,127.6,1.0,0,0.016637386811630638,Low risk,0,Champions
CS-12130,490,4,884.64,126.37714285714286,2015-08-05,2017-08-28,7,3,Consumer,West,754,251.33333333333334,1.0,1,0.9684527456606489,High risk,1,Loyal Customers
CS-12175,233,5,844.4580000000001,105.55725000000001,2015-08-12,2018-05-12,8,2,Corporate,South,1004,251.0,0.6666666666666666,1,0.9549622962304463,High risk,2,At Risk
CS-12250,27,12,2754.216,98.36485714285713,2015-01-13,2018-12-04,28,3,Corporate,South,1421,129.1818181818182,1.0,0,0.013956467006378714,Low risk,0,Champions
CS-12355,7,11,3202.1620000000003,145.5528181818182,2015-08-15,2018-12-24,22,3,Consumer,South,1227,122.7,1.0,0,0.021690648408623985,Low risk,0,Champions
CS-12400,3,9,3651.8585000000003,260.8470357142857,2015-09-26,2018-12-28,13,3,Home Office,Central,1189,148.625,1.0,0,0.014242963443954535,Low risk,0,Champions
CS-12460,28,2,550.644,91.774,2018-07-03,2018-12-03,6,3,Consumer,South,153,153.0,1.0,0,0.18538712460192014,Low risk,2,At Risk
CS-12490,425,4,970.1105,121.2638125,2016-01-12,2017-11-01,8,3,Corporate,Central,659,219.66666666666666,1.0,1,0.9696670208859627,High risk,1,Loyal Customers
CS-12505,59,6,5690.054999999999,632.2283333333332,2015-03-26,2018-11-02,9,2,Consumer,South,1317,263.4,0.6666666666666666,0,0.03776620674364142,Low risk,0,Champions
CT-11995,97,8,3241.898,180.10544444444446,2015-05-07,2018-09-25,18,3,Consumer,Central,1237,176.71428571428572,1.0,0,0.0051892837477483175,Low risk,0,Champions
CV-12295,255,5,2830.6279999999997,217.74061538461535,2015-03-28,2018-04-20,13,3,Consumer,West,1119,279.75,1.0,1,0.8845743063430804,High risk,2,At Risk
CV-12805,6,9,2370.3136,124.75334736842105,2017-05-09,2018-12-25,19,3,Corporate,East,595,74.375,1.0,0,0.13442424655264426,Low risk,0,Champions
CW-11905,23,6,1136.592,103.32654545454547,2015-06-09,2018-12-08,11,2,Home Office,Central,1278,255.6,0.6666666666666666,0,0.015261408634641892,Low risk,2,At Risk
CY-12745,61,7,2004.0819999999999,200.4082,2015-12-12,2018-10-31,10,3,Corporate,West,1054,175.66666666666666,1.0,0,0.04621041726900771,Low risk,0,Champions
Co-12640,550,5,1300.076,162.5095,2015-06-20,2017-06-29,8,3,Consumer,East,740,185.0,1.0,1,0.9579055744219401,High risk,1,Loyal Customers
DA-13450,353,4,156.76,19.595,2015-04-25,2018-01-12,8,3,Home Office,Central,993,331.0,1.0,1,0.9468008677353319,High risk,1,Loyal Customers
DB-12910,22,8,2171.599,180.96658333333335,2015-10-24,2018-12-09,12,3,Home Office,South,1142,163.14285714285714,1.0,0,0.019458224847718846,Low risk,0,Champions
DB-12970,242,4,2469.6672,246.96671999999998,2015-11-12,2018-05-03,10,3,Corporate,West,903,301.0,1.0,1,0.92387721774557,High risk,2,At Risk
DB-13060,17,6,4151.51,415.151,2015-03-01,2018-12-14,10,3,Consumer,West,1384,276.8,1.0,0,0.016146287500551942,Low risk,0,Champions
DB-13120,49,7,2973.094,212.36385714285714,2016-05-01,2018-11-12,14,3,Corporate,West,925,154.16666666666666,1.0,0,0.06888106689637877,Low risk,0,Champions
DB-13210,10,10,2332.577,111.07509523809524,2016-03-22,2018-12-21,21,3,Consumer,Central,1004,111.55555555555556,1.0,0,0.0786721231855872,Low risk,0,Champions
DB-13270,54,8,4655.897,358.14592307692305,2015-02-04,2018-11-07,13,3,Home Office,West,1372,196.0,1.0,0,0.005176249969759346,Low risk,0,Champions
DB-13360,265,5,1081.466,180.24433333333332,2015-11-19,2018-04-10,6,3,Home Office,East,873,218.25,1.0,1,0.9397730136509328,High risk,2,At Risk
DB-13405,188,4,1711.692,122.26371428571429,2016-08-08,2018-06-26,14,3,Consumer,Central,687,229.0,1.0,1,0.9517529510060001,High risk,2,At Risk
DB-13555,108,7,3908.8028,279.2002,2015-04-21,2018-09-14,14,3,Corporate,South,1242,207.0,1.0,0,0.003723839586570222,Low risk,0,Champions
DB-13615,34,7,1989.05,180.82272727272726,2015-09-30,2018-11-27,11,2,Consumer,West,1154,192.33333333333334,0.6666666666666666,0,0.016320118283365857,Low risk,0,Champions
DB-13660,13,7,1155.202,115.5202,2015-06-17,2018-12-18,10,3,Consumer,East,1280,213.33333333333334,1.0,0,0.003881151174364811,Low risk,0,Champions
DC-12850,38,9,3336.168,185.34266666666667,2015-07-05,2018-11-23,18,3,Consumer,South,1237,154.625,1.0,0,0.009795813145901668,Low risk,0,Champions
DC-13285,24,5,1174.618,167.8025714285714,2015-12-29,2018-12-07,7,3,Consumer,Central,1074,268.5,1.0,0,0.049138983296164944,Low risk,2,At Risk
DD-13570,42,6,269.542,29.949111111111108,2015-03-31,2018-11-19,9,2,Consumer,Central,1329,265.8,0.6666666666666666,0,0.05944792792699996,Low risk,2,At Risk
DE-13255,719,5,2550.874,283.43044444444445,2015-08-22,2017-01-11,9,3,Home Office,East,508,127.0,1.0,1,0.9274544910692432,High risk,1,Loyal Customers
DF-13135,700,3,2390.534,398.42233333333337,2015-10-04,2017-01-30,6,3,Consumer,West,484,242.0,1.0,1,0.9502636735238013,High risk,1,Loyal Customers
DG-13300,33,5,3195.818,399.47725,2015-11-01,2018-11-28,8,3,Corporate,East,1123,280.75,1.0,0,0.05039262798521373,Low risk,2,At Risk
DH-13075,278,5,3487.1980000000003,193.73322222222225,2015-11-21,2018-03-28,18,3,Corporate,South,858,214.5,1.0,1,0.8787426165361367,High risk,2,At Risk
DH-13675,776,4,1043.096,94.8269090909091,2015-08-12,2016-11-15,11,3,Home Office,East,461,153.66666666666666,1.0,1,0.9569122868253662,High risk,1,Loyal Customers
DJ-13420,638,4,2012.52,402.504,2015-12-08,2017-04-02,5,2,Corporate,South,481,160.33333333333334,0.6666666666666666,1,0.9534268467136948,High risk,1,Loyal Customers
DJ-13510,49,8,2501.6879999999996,192.43753846153842,2015-08-17,2018-11-12,13,3,Corporate,South,1183,169.0,1.0,0,0.009556556543707623,Low risk,0,Champions
DJ-13630,13,3,3356.398,419.54975,2016-12-14,2018-12-18,8,3,Consumer,East,734,367.0,1.0,0,0.11991073220577389,Low risk,2,At Risk
DK-12835,22,12,3256.48,120.61037037037038,2015-03-26,2018-12-09,27,3,Corporate,West,1354,123.0909090909091,1.0,0,0.009915524796472251,Low risk,0,Champions
DK-12895,46,5,4282.176,285.4784,2016-03-08,2018-11-15,15,3,Consumer,Central,982,245.5,1.0,0,0.09648154178724436,Low risk,2,At Risk
DK-12985,8,5,1687.04,210.88,2015-11-24,2018-12-23,8,2,Consumer,South,1125,281.25,0.6666666666666666,0,0.05569081318048449,Low risk,2,At Risk
DK-13090,43,7,2650.557,203.88899999999998,2016-03-02,2018-11-18,13,3,Consumer,West,991,165.16666666666666,1.0,0,0.055090517359947036,Low risk,0,Champions
DK-13150,11,2,797.832,159.5664,2015-12-05,2018-12-20,5,2,Corporate,Central,1111,1111.0,0.6666666666666666,0,0.11026821084916387,Low risk,2,At Risk
DK-13225,11,9,4802.394,252.75757894736844,2015-03-14,2018-12-20,19,3,Corporate,East,1377,172.125,1.0,0,0.011439440370583906,Low risk,0,Champions
DK-13375,20,8,3318.486,144.28199999999998,2015-09-07,2018-12-11,23,3,Consumer,East,1191,170.14285714285714,1.0,0,0.016316532063040443,Low risk,0,Champions
DL-12865,101,7,444.024,63.432,2015-06-29,2018-09-21,7,2,Consumer,East,1180,196.66666666666666,0.6666666666666666,0,0.05340203743116159,Low risk,2,At Risk
DL-12925,58,6,3272.2,233.72857142857143,2015-09-09,2018-11-03,14,3,Consumer,West,1151,230.2,1.0,0,0.018059706310389972,Low risk,2,At Risk
DL-13315,23,8,1458.258,85.77988235294117,2015-01-16,2018-12-08,17,3,Consumer,East,1422,203.14285714285714,1.0,0,0.005916891779379957,Low risk,0,Champions
DL-13330,58,4,585.02,73.1275,2015-06-23,2018-11-03,8,3,Consumer,West,1229,409.6666666666667,1.0,0,0.04844099166458224,Low risk,2,At Risk
DL-13495,77,8,3539.322,294.94350000000003,2016-12-25,2018-10-15,12,3,Corporate,West,659,94.14285714285714,1.0,0,0.10130909054284429,Low risk,0,Champions
DM-12955,115,7,1322.034,146.89266666666668,2015-09-30,2018-09-07,9,2,Corporate,Central,1073,178.83333333333334,0.6666666666666666,0,0.04103075373679576,Low risk,2,At Risk
DM-13015,58,7,6345.103,317.25515,2015-09-14,2018-11-03,19,3,Consumer,West,1146,191.0,1.0,0,0.036070240774557186,Low risk,3,Lost
DM-13345,23,8,4074.4719999999998,313.42092307692303,2015-11-03,2018-12-08,13,3,Corporate,South,1131,161.57142857142858,1.0,0,0.01788117830726531,Low risk,0,Champions
DM-13525,482,3,1376.792,137.67919999999998,2015-07-05,2017-09-05,10,3,Corporate,Central,793,396.5,1.0,1,0.9461982903684271,High risk,1,Loyal Customers
DN-13690,218,7,2139.79,194.52636363636364,2015-09-20,2018-05-27,11,3,Consumer,West,980,163.33333333333334,1.0,1,0.9095478839163859,High risk,0,Champions
DO-13435,134,9,1300.0315,100.00242307692308,2015-10-03,2018-08-19,13,3,Consumer,South,1051,131.375,1.0,0,0.09152751251997585,Low risk,0,Champions
DO-13645,27,7,1267.316,115.21054545454545,2016-11-07,2018-12-04,10,3,Consumer,West,757,126.16666666666667,1.0,0,0.09692965272040568,Low risk,0,Champions
DP-13000,127,8,897.524,59.83493333333333,2015-01-03,2018-08-26,15,3,Consumer,Central,1331,190.14285714285714,1.0,0,0.021192522019922104,Low risk,0,Champions
DP-13105,7,8,2215.002,158.21442857142856,2016-08-22,2018-12-24,14,3,Corporate,West,854,122.0,1.0,0,0.08407771290687455,Low risk,0,Champions
DP-13165,812,2,1058.616,264.654,2015-12-02,2016-10-10,4,3,Consumer,East,313,313.0,1.0,1,0.9446647188048053,High risk,1,Loyal Customers
DP-13390,359,9,5480.723999999999,391.4802857142857,2015-07-05,2018-01-06,14,2,Home Office,Central,916,114.5,0.6666666666666666,1,0.8960916850667813,High risk,0,Champions
DR-12880,4,9,6528.034000000001,272.00141666666667,2016-09-25,2018-12-27,24,3,Corporate,Central,823,102.875,1.0,0,0.12227438049125337,Low risk,3,Lost
DR-12940,51,8,8350.868,642.3744615384616,2015-03-28,2018-11-10,13,3,Home Office,East,1323,189.0,1.0,0,0.02536250725973267,Low risk,3,Lost
DS-13030,94,4,1762.213,92.74805263157894,2015-07-09,2018-09-28,19,3,Home Office,West,1177,392.3333333333333,1.0,0,0.05592564092131635,Low risk,2,At Risk
DS-13180,24,9,2881.8128,144.09064,2015-04-28,2018-12-07,20,3,Corporate,Central,1319,164.875,1.0,0,0.01175213586707728,Low risk,0,Champions
DV-13045,20,5,1119.483,124.387,2017-06-12,2018-12-11,9,3,Corporate,West,547,136.75,1.0,0,0.1467632638996657,Low risk,2,At Risk
DV-13465,30,5,3254.487,250.34515384615386,2015-06-22,2018-12-01,13,2,Consumer,West,1258,314.5,0.6666666666666666,0,0.03388357337039491,Low risk,2,At Risk
DW-13195,70,6,1080.751,120.08344444444444,2015-01-18,2018-10-22,9,3,Corporate,Central,1373,274.6,1.0,0,0.010828291949200281,Low risk,2,At Risk
DW-13480,218,5,5271.628,479.2389090909091,2015-06-01,2018-05-27,11,3,Home Office,Central,1091,272.75,1.0,1,0.8956250840314358,High risk,2,At Risk
DW-13540,99,5,344.08,38.23111111111111,2017-02-27,2018-09-23,9,2,Consumer,West,573,143.25,0.6666666666666666,0,0.16200761456689633,Low risk,2,At Risk
DW-13585,243,7,1204.854,120.4854,2015-08-24,2018-05-02,10,3,Corporate,East,982,163.66666666666666,1.0,1,0.8873198297582902,High risk,2,At Risk
Dl-13600,120,5,755.602,125.93366666666667,2015-03-30,2018-09-02,6,2,Corporate,Central,1252,313.0,0.6666666666666666,0,0.02134299554713488,Low risk,2,At Risk
Dp-13240,85,11,7198.7609999999995,248.23313793103446,2015-05-26,2018-10-07,29,3,Home Office,West,1230,123.0,1.0,0,0.028378934604645013,Low risk,3,Lost
EA-14035,153,12,2752.441,125.11095454545453,2015-09-13,2018-07-31,21,3,Corporate,South,1052,95.63636363636364,1.0,0,0.09797255793731394,Low risk,0,Champions
EB-13705,49,9,3644.978,303.7481666666667,2015-07-08,2018-11-12,12,3,Corporate,East,1223,152.875,1.0,0,0.030658815805099934,Low risk,0,Champions
EB-13750,36,10,3236.314,161.8157,2016-03-12,2018-11-25,20,3,Corporate,West,988,109.77777777777777,1.0,0,0.06420470038403786,Low risk,0,Champions
EB-13840,91,4,964.448,137.77828571428572,2015-05-30,2018-10-01,7,2,Corporate,West,1220,406.6666666666667,0.6666666666666666,0,0.05222703214179296,Low risk,2,At Risk
EB-13870,101,10,2767.219,251.56536363636363,2015-05-05,2018-09-21,11,3,Consumer,West,1235,137.22222222222223,1.0,0,0.027042930756199603,Low risk,0,Champions
EB-13930,162,5,944.6000000000001,134.94285714285715,2015-02-02,2018-07-22,7,3,Consumer,West,1266,316.5,1.0,0,0.052390996741934294,Low risk,2,At Risk
EB-13975,1,4,1643.255,273.87583333333333,2017-01-04,2018-12-30,6,2,Corporate,West,725,241.66666666666666,0.6666666666666666,0,0.15896156702568823,Low risk,2,At Risk
EB-14110,114,6,3071.126,279.19327272727276,2016-04-13,2018-09-08,11,3,Consumer,East,878,175.6,1.0,0,0.10953954409491506,Low risk,2,At Risk
EB-14170,83,6,1186.326,169.47514285714286,2015-09-29,2018-10-09,7,2,Consumer,South,1106,221.2,0.6666666666666666,0,0.04526477566592333,Low risk,2,At Risk
EC-14050,54,5,461.914,65.98771428571429,2015-12-17,2018-11-07,7,3,Consumer,East,1056,264.0,1.0,0,0.10122404975715873,Low risk,2,At Risk
ED-13885,136,8,3484.92,248.92285714285714,2015-08-09,2018-08-17,14,3,Home Office,West,1104,157.71428571428572,1.0,0,0.019684167654620395,Low risk,0,Champions
EG-13900,23,5,1832.02,203.55777777777777,2016-11-02,2018-12-08,9,3,Consumer,East,766,191.5,1.0,0,0.12400222308820648,Low risk,2,At Risk
EH-13765,136,10,9940.380000000001,368.1622222222223,2015-10-18,2018-08-17,27,2,Corporate,East,1034,114.88888888888889,0.6666666666666666,0,0.05936061211783028,Low risk,3,Lost
EH-13945,218,8,684.1709999999999,40.24535294117646,2015-07-02,2018-05-27,17,3,Consumer,West,1060,151.42857142857142,1.0,1,0.8921281653202893,High risk,0,Champions
EH-13990,406,6,825.9499999999999,103.24374999999999,2015-01-15,2017-11-20,8,3,Consumer,South,1040,208.0,1.0,1,0.896670481772035,High risk,1,Loyal Customers
EH-14005,3,7,1219.53,110.86636363636363,2015-05-13,2018-12-28,11,3,Home Office,West,1325,220.83333333333334,1.0,0,0.0014218376891079294,Low risk,0,Champions
EH-14125,153,10,3082.653,171.2585,2015-10-19,2018-07-31,18,3,Home Office,Central,1016,112.88888888888889,1.0,0,0.07516865044629974,Low risk,0,Champions
EH-14185,106,6,923.884,115.4855,2015-05-22,2018-09-16,8,2,Consumer,South,1213,242.6,0.6666666666666666,0,0.03451222507352147,Low risk,2,At Risk
EJ-13720,303,4,2162.174,270.27175,2015-01-27,2018-03-03,8,3,Consumer,West,1131,377.0,1.0,1,0.8433443118529899,High risk,2,At Risk
EJ-14155,58,5,2656.691,332.086375,2015-03-03,2018-11-03,8,3,Consumer,South,1341,335.25,1.0,0,0.016344778989580158,Low risk,2,At Risk
EK-13795,45,4,1303.478,325.8695,2015-03-18,2018-11-16,4,3,Home Office,West,1339,446.3333333333333,1.0,0,0.03829452511745038,Low risk,2,At Risk
EL-13735,78,2,124.28,62.14,2017-04-22,2018-10-14,2,2,Home Office,East,540,540.0,0.6666666666666666,0,0.14399866183198326,Low risk,2,At Risk
EM-13810,133,5,2567.0099999999998,366.7157142857142,2016-06-07,2018-08-20,7,3,Corporate,West,804,201.0,1.0,0,0.12522392583655687,Low risk,2,At Risk
EM-13825,56,8,2339.598,146.224875,2015-12-02,2018-11-05,16,3,Corporate,Central,1069,152.71428571428572,1.0,0,0.057610224561847875,Low risk,0,Champions
EM-13960,152,5,933.704,155.61733333333333,2016-10-01,2018-08-01,5,2,Consumer,East,669,167.25,0.6666666666666666,0,0.16155784970522766,Low risk,2,At Risk
EM-14065,48,4,228.99,38.165,2015-07-22,2018-11-13,6,3,Consumer,East,1210,403.3333333333333,1.0,0,0.07222160429334448,Low risk,2,At Risk
EM-14095,114,4,1041.0420000000001,104.10420000000002,2016-08-07,2018-09-08,10,2,Corporate,West,762,254.0,0.6666666666666666,0,0.15992508835075442,Low risk,2,At Risk
EM-14140,49,6,4588.436000000001,218.49695238095242,2015-07-19,2018-11-12,21,3,Home Office,West,1212,242.4,1.0,0,0.01597838853409216,Low risk,0,Champions
EM-14200,159,3,366.822,91.7055,2016-12-20,2018-07-25,4,3,Home Office,South,582,291.0,1.0,0,0.22286637126058292,Low risk,2,At Risk
EN-13780,288,4,2199.366,244.374,2016-05-30,2018-03-18,9,3,Consumer,East,657,219.0,1.0,1,0.953682169732257,High risk,2,At Risk
EP-13915,13,17,5478.0608,176.71163870967743,2015-07-06,2018-12-18,30,3,Consumer,Central,1261,78.8125,1.0,0,0.05042480995767951,Low risk,0,Champions
ER-13855,422,3,1245.788,249.1576,2016-12-21,2017-11-04,5,2,Corporate,Central,318,159.0,0.6666666666666666,1,0.9590507021723791,High risk,1,Loyal Customers
ES-14020,41,5,3510.4579999999996,438.80724999999995,2015-09-20,2018-11-20,8,3,Consumer,West,1157,289.25,1.0,0,0.04096566805254278,Low risk,2,At Risk
ES-14080,29,9,4657.924,232.8962,2015-10-02,2018-12-02,20,3,Corporate,South,1157,144.625,1.0,0,0.0186483627841618,Low risk,0,Champions
FA-14230,98,7,2984.054,175.53258823529413,2015-09-19,2018-09-24,17,3,Corporate,West,1101,183.5,1.0,0,0.02043731294621782,Low risk,0,Champions
FC-14245,71,7,3418.742,244.19585714285716,2016-06-13,2018-10-21,14,3,Home Office,East,860,143.33333333333334,1.0,0,0.059626915970371265,Low risk,0,Champions
FC-14335,185,7,3889.366,388.9366,2015-10-10,2018-06-29,10,3,Corporate,Central,993,165.5,1.0,1,0.7968629790893047,High risk,0,Champions
FG-14260,35,7,1383.144,125.74036363636364,2015-05-21,2018-11-26,11,2,Home Office,West,1285,214.16666666666666,0.6666666666666666,0,0.004947896988923856,Low risk,0,Champions
FH-14275,38,10,4256.272,202.67961904761904,2015-04-06,2018-11-23,21,3,Corporate,Central,1327,147.44444444444446,1.0,0,0.00947706341626749,Low risk,0,Champions
FH-14350,213,4,2271.284,162.23457142857143,2016-08-23,2018-06-01,14,3,Consumer,West,647,215.66666666666666,1.0,1,0.9436153193380857,High risk,2,At Risk
FH-14365,6,8,6987.196,537.4766153846153,2015-10-20,2018-12-25,13,3,Corporate,East,1162,166.0,1.0,0,0.042295189236597815,Low risk,3,Lost
FM-14215,8,10,2456.638,163.77586666666667,2015-03-11,2018-12-23,15,3,Corporate,East,1383,153.66666666666666,1.0,0,0.018897321569952344,Low risk,0,Champions
FM-14290,37,9,3736.198,186.8099,2015-08-26,2018-11-24,20,2,Home Office,West,1186,148.25,0.6666666666666666,0,0.029615404252559374,Low risk,0,Champions
FM-14380,146,9,2523.266,180.23328571428573,2016-07-12,2018-08-07,14,3,Consumer,West,756,94.5,1.0,0,0.11750357322872133,Low risk,0,Champions
FO-14305,39,10,2678.438,178.56253333333333,2015-06-09,2018-11-22,14,3,Consumer,East,1262,140.22222222222223,1.0,0,0.01496236647437268,Low risk,0,Champions
FP-14320,24,8,4046.746,289.0532857142857,2015-12-07,2018-12-07,14,3,Consumer,West,1096,156.57142857142858,1.0,0,0.01659746340116398,Low risk,0,Champions
FW-14395,363,3,79.75,26.583333333333332,2016-03-22,2018-01-02,3,2,Corporate,South,651,325.5,0.6666666666666666,1,0.9556561948472649,High risk,1,Loyal Customers
GA-14515,150,5,3797.2320000000004,379.7232,2016-04-17,2018-08-03,10,3,Consumer,West,838,209.5,1.0,0,0.10982568027957536,Low risk,2,At Risk
GA-14725,6,11,1398.382,63.56281818181819,2015-02-11,2018-12-25,22,3,Consumer,East,1413,141.3,1.0,0,0.02246968178490763,Low risk,0,Champions
GB-14530,63,11,1568.44,78.422,2015-04-28,2018-10-29,19,3,Corporate,East,1280,128.0,1.0,0,0.021028411522087283,Low risk,0,Champions
GB-14575,14,5,4716.288,294.768,2016-06-12,2018-12-17,16,3,Consumer,East,918,229.5,1.0,0,0.09127920680987474,Low risk,2,At Risk
GD-14590,6,4,1888.07,314.67833333333334,2015-05-05,2018-12-25,6,2,Corporate,East,1330,443.3333333333333,0.6666666666666666,0,0.027833436703017612,Low risk,2,At Risk
GG-14650,44,9,2224.0,92.66666666666667,2015-10-31,2018-11-17,24,3,Corporate,South,1113,139.125,1.0,0,0.03713715130342604,Low risk,0,Champions
GH-14410,76,9,2819.4669999999996,165.85099999999997,2015-07-09,2018-10-16,17,3,Home Office,West,1195,149.375,1.0,0,0.02822362341572837,Low risk,0,Champions
GH-14425,51,4,4172.8460000000005,417.28460000000007,2015-06-17,2018-11-10,10,3,Consumer,West,1242,414.0,1.0,0,0.02154797060072893,Low risk,2,At Risk
GH-14485,388,2,1361.2440000000001,453.74800000000005,2016-10-08,2017-12-08,3,2,Corporate,Central,426,426.0,0.6666666666666666,1,0.9307926823883855,High risk,1,Loyal Customers
GH-14665,3,2,146.94080000000002,48.98026666666667,2016-11-17,2018-12-28,3,2,Consumer,Central,771,771.0,0.6666666666666666,0,0.12665819628417804,Low risk,2,At Risk
GK-14620,113,9,6497.27,464.09071428571434,2015-06-25,2018-09-09,14,3,Corporate,West,1172,146.5,1.0,0,0.0395233227102689,Low risk,3,Lost
GM-14440,84,7,3582.8199999999997,325.71090909090907,2015-03-21,2018-10-08,11,3,Consumer,West,1297,216.16666666666666,1.0,0,0.004573156668028178,Low risk,0,Champions
GM-14455,17,6,3078.624,256.55199999999996,2015-04-11,2018-12-14,12,3,Home Office,Central,1343,268.6,1.0,0,0.005147691832280999,Low risk,2,At Risk
GM-14500,107,10,1255.682,96.59092307692308,2015-08-09,2018-09-15,13,3,Consumer,East,1133,125.88888888888889,1.0,0,0.041948670632445416,Low risk,0,Champions
GM-14680,153,6,3163.628,287.60254545454546,2015-05-10,2018-07-31,11,3,Consumer,West,1178,235.6,1.0,0,0.028801801254602376,Low risk,2,At Risk
GM-14695,118,3,6049.966,549.9969090909091,2015-04-05,2018-09-04,11,3,Corporate,West,1248,624.0,1.0,0,0.05065130937049592,Low risk,2,At Risk
GP-14740,765,2,236.53,47.306,2015-04-06,2016-11-26,5,1,Corporate,East,600,600.0,0.3333333333333333,1,0.9460114375119072,High risk,1,Loyal Customers
GR-14560,1136,2,1284.38,256.87600000000003,2015-11-19,2015-11-21,5,2,Corporate,West,2,2.0,0.6666666666666666,1,0.9377184158487053,High risk,1,Loyal Customers
GT-14635,57,3,9351.212,1558.5353333333333,2015-06-06,2018-11-04,6,3,Corporate,South,1247,623.5,1.0,0,0.05165470433772449,Low risk,3,Lost
GT-14710,37,11,11820.119999999999,407.5903448275862,2015-05-23,2018-11-24,28,3,Consumer,Central,1281,128.1,1.0,0,0.019335726169952556,Low risk,3,Lost
GT-14755,35,4,226.436,32.348,2016-02-18,2018-11-26,7,2,Consumer,Central,1012,337.3333333333333,0.6666666666666666,0,0.18370870405622303,Low risk,2,At Risk
GW-14605,29,7,2189.019,243.2243333333333,2015-03-01,2018-12-02,9,3,Consumer,West,1372,228.66666666666666,1.0,0,0.007083004963430233,Low risk,0,Champions
GZ-14470,8,9,4355.150000000001,311.0821428571429,2015-08-05,2018-12-23,14,3,Consumer,Central,1236,154.5,1.0,0,0.010066738599550453,Low risk,0,Champions
GZ-14545,158,4,2454.6220000000003,490.92440000000005,2015-09-28,2018-07-26,5,3,Corporate,East,1032,344.0,1.0,0,0.10104864995506048,Low risk,2,At Risk
HA-14905,70,7,2163.3,216.33,2015-06-30,2018-10-22,10,3,Consumer,East,1210,201.66666666666666,1.0,0,0.011183674056168437,Low risk,0,Champions
HA-14920,21,8,2584.158,143.56433333333334,2015-10-11,2018-12-10,18,3,Consumer,West,1156,165.14285714285714,1.0,0,0.015768866568066944,Low risk,0,Champions
HD-14785,769,3,251.36,35.90857142857143,2015-05-11,2016-11-22,7,1,Home Office,East,561,280.5,0.3333333333333333,1,0.9629278644595135,High risk,1,Loyal Customers
HE-14800,13,3,755.462,94.43275,2017-01-30,2018-12-18,7,3,Corporate,Central,687,343.5,1.0,0,0.140735200688497,Low risk,2,At Risk
HF-14995,22,7,2533.1639999999998,133.32442105263158,2015-05-26,2018-12-09,19,3,Consumer,Central,1293,215.5,1.0,0,0.006333043695783235,Low risk,0,Champions
HG-14845,55,5,785.628,78.56280000000001,2015-04-29,2018-11-06,10,2,Consumer,South,1287,321.75,0.6666666666666666,0,0.030648687472764013,Low risk,2,At Risk
HG-14965,24,12,3247.642,191.03776470588235,2015-09-20,2018-12-07,17,3,Corporate,West,1174,106.72727272727273,1.0,0,0.03842245365281052,Low risk,0,Champions
HG-15025,7,7,3690.284,335.4803636363636,2015-10-14,2018-12-24,11,3,Consumer,Central,1167,194.5,1.0,0,0.019224418090438355,Low risk,0,Champions
HH-15010,73,2,218.668,36.44466666666667,2015-08-29,2018-10-19,6,2,Corporate,West,1147,1147.0,0.6666666666666666,0,0.10788304031028431,Low risk,2,At Risk
HJ-14875,127,5,358.1,59.68333333333334,2016-04-13,2018-08-26,6,2,Home Office,South,865,216.25,0.6666666666666666,0,0.14733215558502355,Low risk,2,At Risk
HK-14890,152,8,4877.784,325.18559999999997,2015-06-10,2018-08-01,15,3,Corporate,South,1148,164.0,1.0,0,0.051029799958990846,Low risk,0,Champions
HL-15040,44,6,12873.297999999999,1170.2998181818182,2015-01-20,2018-11-17,11,3,Consumer,Central,1397,279.4,1.0,0,0.034455932985885875,Low risk,3,Lost
HM-14860,3,10,8236.7648,411.83824000000004,2015-07-21,2018-12-28,20,3,Corporate,East,1256,139.55555555555554,1.0,0,0.02439874218042306,Low risk,3,Lost
HM-14980,248,4,736.276,105.18228571428571,2016-10-02,2018-04-27,7,3,Consumer,East,572,190.66666666666666,1.0,1,0.9711564232683793,High risk,2,At Risk
HP-14815,31,7,1990.314,199.03140000000002,2015-05-06,2018-11-30,10,3,Home Office,Central,1304,217.33333333333334,1.0,0,0.0032295629033001583,Low risk,0,Champions
